CTA395Y1|Research Topic|Minimum 8.5 credits and no more than 14.0 credits, including courses in AST,  CTA200H1, or permission||
CTA396Y0|Research Topic Abroad|Minimum 8.5 credits and no more than 14.0 credits including courses in AST,  CTA200H1, or permission of the instructor||The Physical and Mathematical Universes (5)
CTA398Y0|Research Excursions|||
CTA399Y1|Research Opportunity Program|||
CTA495Y1|Independent Topics in Astrophysics|1.0 credit from:  PHY324H1,  PHY350H1,  PHY354H1,  PHY356H1,  PHY357H1,  PHY358H1,  PHY395H1,  PHY404H1,  PHY408H1,  AST325H1/ AST326Y1, or similar courses in Engineering Science or Mathematics.||The Physical and Mathematical Universes (5)
DHU235H1|Introduction to Digital Humanities|4.0 credits||Creative and Cultural Representations (1)
DHU236H1|Virtual Worlds: Introduction to Spatial Digital Humanities|DHU235H1 or permission of the Program Coordinator||Creative and Cultural Representations (1)
DHU334H1|Innovation Through a Digital Lens|DHU235H1 and  DHU236H1, or permission of the DH program coordinator||Society and its Institutions (3)
DHU335H1|From Book to Map to Video Game: Texts and their Digital Transformations|DHU235H1 and  DHU236H1; open to students not taking the Digital Humanities Minor by permission of the program coordinator.||Creative and Cultural Representations (1)
DHU336H1|Research and Writing in Digital Humanities|DHU235H1 and  DHU236H1, or permission of the program coordinator.||Thought, Belief and Behaviour (2)
DHU337H1|Historical Archives in the Digital Age|DHU235H1 and  DHU236H1; open to students not taking the Digital Humanities Minor by permission of the program coordinator.||Creative and Cultural Representations (1)
DHU338H1|Data: Access, Creation, Curation, and Interpretation|DHU235H1 and  DHU236H1; open to students not taking the Digital Humanities Minor by permission of the program coordinator.||Creative and Cultural Representations (1)
DHU339H1|Special Topics in Digital Humanities|DHU235H1 and  DHU236H1||Creative and Cultural Representations (1)
DHU435H1|The Internet Archive|DHU235H1 and  DHU236H1 plus at least 1.0 additional credit in the Digital Humanities Minor program; open to students not taking the Digital Humanities Minor by permission of the program coordinator.||Creative and Cultural Representations (1)
DHU436H1|Advanced Topics in Digital Humanities|DHU235H1 and  DHU236H1, and 1.0 additional credit in the Digital Humanities Minor program.||Creative and Cultural Representations (1)
DHU437H1|Research Projects in Digital Humanities|DHU235H1 and  DHU236H1, and 1.0 additional credit in the Digital Humanities Minor program.||Creative and Cultural Representations (1)
DRM101Y1|Introduction to Drama, Theatre and Performance Studies|||Creative and Cultural Representations (1), Society and its Institutions (3)
DRM200Y1|Performance I|An audition and interview in April or in August. Newly admitted students can apply for an audition before beginning their first year of studies.|DRM101Y1/  DRM220Y1|Creative and Cultural Representations (1)
DRM202H1|Directing I|Drama Major, Specialist or Minor;  DRM101Y1|DRM220Y1|Creative and Cultural Representations (1)
DRM220Y1|Comparative Theatre Histories|DRM101Y1||Creative and Cultural Representations (1), Thought, Belief and Behaviour (2)
DRM224H1|Robots, Automata, and Avatars|DRM101Y1 or 4.0 credits|DRM101Y1 or  DRM220Y1|Creative and Cultural Representations (1)
DRM228H1|Playwriting I|Drama Major, Specialist or Minor;  DRM101Y1|DRM220Y1|Creative and Cultural Representations (1)
DRM254H1|Design and Production I|DRM101Y1 or any 4.0 credits|DRM101Y1 or  DRM220Y1|Creative and Cultural Representations (1)
DRM286H1|Special Topics in Drama, Theatre and Performance Studies|||Creative and Cultural Representations (1)
DRM288H1|Introduction to Communication|4.0 credits||Creative and Cultural Representations (1)
DRM299Y1|Research Opportunity Program|Permission from the instructor.||
DRM300Y1|Performance II|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1|DRM220Y1 or any course from Group A if  DRM220Y1 is complete|Creative and Cultural Representations (1)
DRM301H1|Voice and Movement I|DRM101Y1 and  DRM200Y1|DRM300Y1|Creative and Cultural Representations (1)
DRM302H1|Directing II|Minimum 70% in required courses:  DRM101Y1 and  DRM202H1|DRM220Y1 or any course from Group A.|Creative and Cultural Representations (1)
DRM303H1|Theories of Acting|DRM101Y1 or any 4.0 credits||Creative and Cultural Representations (1)
DRM311H1|Voice and Movement II|DRM101Y1 and   DRM200Y1|DRM300Y1|Creative and Cultural Representations (1)
DRM320H1|Concepts of Theatre in the Twentieth and Twenty-first Centuries|DRM101Y1||Creative and Cultural Representations (1)
DRM328H1|Playwriting II|Minimum 70% in required courses:  DRM101Y1,  DRM228H1, and a portfolio of writing samples due on April 10th.|DRM220Y1 or any course from Group A|Creative and Cultural Representations (1)
DRM331H1|Dramaturgy|DRM101Y1||Creative and Cultural Representations (1)
DRM342H1|The Contemporary Avant-Garde|DRM101Y1 or any 4.0 credits||Creative and Cultural Representations (1)
DRM354H1|Design II|Minimum 70% in required courses:  DRM101Y1 and  DRM254H1.|DRM220Y1 or any course from Group A|Creative and Cultural Representations (1)
DRM355H1|Production II|Minimum 70% in required courses:  DRM101Y1 and  DRM254H1|DRM220Y1 or any course from Group A|Creative and Cultural Representations (1)
DRM355Y1|Production II|Minimum 70% in required courses:  DRM101Y1 and  DRM254H1|DRM220Y1 or any course from Group A|Creative and Cultural Representations (1)
DRM360H1|Race, Gender and Performance|DRM101Y1 or any 4.0 credits||Thought, Belief and Behaviour (2)
DRM362H1|Theatre and the World|DRM101Y1 or any 4.0 credits||Creative and Cultural Representations (1)
DRM363H1|Story-ing the Possible: Talking Treaties, Rehearsing (Re) conciliation|DRM101Y1 or any 4.0 credits||Society and its Institutions (3)
DRM366H1|Canadian Theatre|DRM101Y1 or any 4.0 credits||Society and its Institutions (3)
DRM368H1|Devised Theatre|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM375H1|Special Topics in Studio Practice|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM375Y1|Special Topics in Studio Practice|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM376H1|Special Topics in Studio Practice|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM377H1|Special Topics in Studio Practice|DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM378H1|Special Topics in Studio Practice|Minimum 70% in required courses:  DRM101Y1,  DRM200Y1/  DRM202H1/  DRM224H1/  DRM228H1/  DRM254H1||Creative and Cultural Representations (1)
DRM385H1|Special Topics in Drama, Theatre and Performance Studies|DRM101Y1 or any 4.0 credits||
DRM385Y1|Special Topics in Drama, Theatre and Performance Studies|DRM101Y1 or any 4.0 credits||
DRM386H1|Special Topics in Drama, Theatre and Performance Studies|DRM101Y1 or any 4.0 credits||
DRM387H1|Special Topics in Drama, Theatre and Performance Studies|DRM101Y1 or any 4.0 credits||
DRM388H1|Special Topics in Drama, Theatre and Performance Studies|DRM101Y1 or any 4.0 credits||
DRM390Y1|Independent Studies in Drama, Theatre and Performance Studies|10.0 credits, Specialist or Major in Drama with a minimum of 70% in  DRM220Y1, Independent Study Application Form and description of project/syllabus signed by the student and the faculty supervisor, approval of the Centre for Drama, Theatre and Performance Studies (CDTPS). Application deadlines: August 10th for September start date.||
DRM391H1|Independent Studies in Drama, Theatre and Performance Studies|10.0 credits, Specialist or Major in Drama with a minimum of 70% in  DRM220Y1, Independent Study Application Form and description of project/syllabus signed by the student and the faculty supervisor, approval of the Centre for Drama, Theatre and Performance Studies (CDTPS). Application deadlines: August 10th for September start date; November 10th for January start date.||
DRM398H0|Research Excursions|||
DRM398Y0|Research Excursions|||
DRM399Y1|Research Opportunity Program|||
DRM400H1|Advanced Performance|Specialist or Major in Drama; Minimum 70% in required courses:  DRM220Y1,  DRM300Y1, an application|DRM403Y1 or permission of the Centre|Creative and Cultural Representations (1)
DRM402H1|Advanced Directing|Specialist or Major in Drama; Minimum 70% in required courses:  DRM220Y1,  DRM302H1,  DRM331H1; a written proposal and an interview in April.||Creative and Cultural Representations (1)
DRM403Y1|Mainstage Performance|Minimum 70% in required courses:  DRM220Y1,  DRM300Y1, 0.5 credit from  DRM368H1/  DRM375H1/  DRM376H1/  DRM377H1/  DRM378H1, an application|DRM400H1,  DRM413H1|Creative and Cultural Representations (1)
DRM413H1|Advanced Voice and Movement|Minimum 70% in required courses:  DRM220Y1,  DRM300Y1, 0.5 credit from  DRM368H1/  DRM375H1/  DRM376H1/  DRM377H1/  DRM378H1|DRM403Y1|Creative and Cultural Representations (1)
DRM420H1|Arts and Politics: Bertolt Brecht, Giorgio Strehler, Robert Wilson and Robert Lepage|9.0 credits including  DRM220Y1||Creative and Cultural Representations (1)
DRM424H1|Projects in Digital Performance|14.0 credits including  DRM220Y1||Creative and Cultural Representations (1)
DRM428H1|Advanced Playwriting|Minimum 70% in required courses:  DRM220Y1,  DRM328H1 and a portfolio of writing samples due November 10th.||Creative and Cultural Representations (1)
DRM431H1|Advanced Dramaturgy|DRM220Y1 and  DRM331H1||Creative and Cultural Representations (1)
DRM454H1|Advanced Design|Minimum 70% in required courses:  DRM220Y1,  DRM354H1.||Creative and Cultural Representations (1)
DRM455H1|Advanced Production|Minimum 70% in required courses:  DRM220Y1,  DRM355H1.||Creative and Cultural Representations (1)
DRM462H1|Black Playwrights: Resistance, Resilience and Transformation|14.0 credits including  DRM220Y1||Creative and Cultural Representations (1)
DRM485H1|Senior Seminar in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1 with a minimum of 70% or permission of the Centre||
DRM485Y1|Senior Seminar: Drama, Theatre and Performance Studies Thesis|14.0 credits, including  DRM220Y1 with a minimum of 70%, an application and interview||Creative and Cultural Representations (1), Society and its Institutions (3)
DRM486H1|Senior Seminar in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1 with a minimum of 70% or permission of the Centre||
DRM487H1|Senior Seminar in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1 with a minimum of 70% or permission of the Centre||
DRM488H1|Senior Seminar in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1||
DRM490Y1|Independent Studies in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1 with a minimum of 70%, Specialist or Major in Drama, Independent Study Application Form and description of project/syllabus signed by the student and the faculty supervisor, approval of the Centre for Drama, Theatre and Performance Studies (CDTPS). Application deadline: August 10th for September start date.||
DRM491H1|Independent Studies in Drama, Theatre and Performance Studies|14.0 credits, including  DRM220Y1 with a minimum of 70%, Specialist or Major in Drama, Independent Study Application Form and description of project/syllabus signed by the student and the faculty supervisor, approval of the Centre for Drama, Theatre and Performance Studies (CDTPS). Application deadlines: August 10th for September start date; November 10th for January start date.||
DTS199H1|Superman and Other Migrants|||Society and its Institutions (3)
DTS200Y1|Introduction to Diaspora and Transnational Studies I|||Creative and Cultural Representations (1), Society and its Institutions (3)
DTS300H1|Qualitative and Quantitative Reasoning|Completion of 9.0 credits||The Physical and Mathematical Universes (5)
DTS305H1|Special Topics in Diaspora and Transnational Studies|Completion of 9.0 credits||Society and its Institutions (3)
DTS310H1|Transnational Toronto|Completion of 9.0 credits||Society and its Institutions (3)
DTS311H1|Fun in Diaspora|DTS200Y1||Creative and Cultural Representations (1)
DTS312H1|Exile|DTS200Y1||Society and its Institutions (3)
DTS314H1|Citizenship and Multiculturalism|DTS200Y1||Society and its Institutions (3)
DTS390H1|Independent Study|DTS200Y1||
DTS390Y1|Independent Study|DTS200Y1||
DTS401H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS402H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS403H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS404H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1/ CJS200H1/ CJS201H1||Society and its Institutions (3)
DTS405H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS406H1|Advanced Topics in Diaspora and Transnationalism|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS410H1|Diasporic Foodways|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS411H1|Transnational Justice|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS412H1|The Diasporic Imagination|14.0 credits including  DTS200Y1||Creative and Cultural Representations (1)
DTS413H1|Global Sexualities|14.0 credits including  DTS200Y1/ SDS380H1||Society and its Institutions (3)
DTS414H1|Money on the Move|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS415H1|Diaspora at Home|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS416H1|Wars, Diaspora and Music|14.0 credits including  DTS200Y1||Society and its Institutions (3)
DTS417H1|9 to 5: A Transnational History of the Working Day|14.0 credits including  DTS200Y1||Society and its Institutions (3)
EAS100Y1|Modern Standard Chinese I|||Creative and Cultural Representations (1)
EAS101Y1|Modern Chinese I for Students with Prior Background|||Creative and Cultural Representations (1)
EAS103H1|Premodern East Asia|||Society and its Institutions (3)
EAS105H1|Modern East Asia|EAS103H1||Society and its Institutions (3)
EAS110Y1|Modern Standard Korean I|Students must go through screening process conducted by the Department. See www.eas.utoronto.ca/languages/enrolment-instructions/korean for details.||Creative and Cultural Representations (1)
EAS120Y1|Modern Standard Japanese I|||Creative and Cultural Representations (1)
EAS121H1|Japanese I for Students with Prior Background|||Creative and Cultural Representations (1)
EAS193H1|What is “The Yellow Peril”?|||Society and its Institutions (3)
EAS194H1|East Asia through Music|||Creative and Cultural Representations (1)
EAS195H1|Shan Shui Landscape: A Cultural Historical Study|||Creative and Cultural Representations (1)
EAS196H1|Consumption, Taste and Culture in East Asia|||Creative and Cultural Representations (1)
EAS197H1|Media Worlds and East Asia|||Creative and Cultural Representations (1)
EAS198H1|Martial Arts in East Asian Narratives|||Creative and Cultural Representations (1)
EAS199H1|Thinking through Art in Chinese Culture|||Creative and Cultural Representations (1)
EAS200Y1|Modern Standard Chinese II|EAS100Y1 (minimum grade 67%)/equivalent as determined by placement process.||Creative and Cultural Representations (1)
EAS201H1|Modern Chinese II for Students with Prior Background|EAS101Y1 (minimum 67%)/equivalent as determined by placement process.||Creative and Cultural Representations (1)
EAS209H1|Approaches to East Asia|EAS103H1,  EAS105H1||
EAS210Y1|Modern Standard Korean II|EAS110Y1 (63% minimum)/ equivalent as determined by the Korean placement interview. Students who do not meet the prerequisite must go through placement process conducted by the Department. See www.eas.utoronto.ca/languages/enrolment-instructions/korean for details.||Creative and Cultural Representations (1)
EAS211Y1|Accelerated Modern Standard Korean I & II|||Creative and Cultural Representations (1)
EAS212H1|Accelerated Modern Standard Korean II|EAS110Y1 (70% minimum)/Students who do not meet the prerequisite must go through placement process conducted by the Department.||Creative and Cultural Representations (1)
EAS218H1|Classical Chinese Prose|||Creative and Cultural Representations (1)
EAS219H1|Cultural History of Food in East Asia|||Creative and Cultural Representations (1)
EAS220Y1|Modern Standard Japanese II|EAS120Y1 (minimum of 67%)/ EAS121H1 (minimum 67%)/equivalent as determined by placement process. Students who did not take the prerequisite in the preceding academic year must take the placement test.||Creative and Cultural Representations (1)
EAS221H1|Modern Standard Japanese II for Students with Prior Background|Placement process||Creative and Cultural Representations (1)
EAS231H1|Tales of the Supernatural in Chinese Literature|||Creative and Cultural Representations (1)
EAS235H1|Perceptions of China in Japanese Literature|||Creative and Cultural Representations (1)
EAS241H1|Introduction to Chinese Philosophy|||Thought, Belief and Behaviour (2)
EAS242H1|Japanese Cinemas I: Film Form and the Problems of Modernity|||Creative and Cultural Representations (1)
EAS243H1|Japanese Cinemas II: Film Form and the Problems of Modernity|||Creative and Cultural Representations (1)
EAS245H1|Premodern Japanese History|||Society and its Institutions (3)
EAS246H1|Early Modern Japanese History|||Society and its Institutions (3)
